parameters, N, margin, status, nrounds, samplesUsed, samplesNeeded, nmvrs, failPct, neededStddev, mvrMargin
"nruns=1000 cat=phantoms fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.03, StatRejectNull, 1.0, 1268.233, 1268.2330000000004, 0.0, 0.0, 1041.697000432947, 0.01955137
"nruns=1000 cat=fuzzPct fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.06, StatRejectNull, 1.0, 199.508, 199.50799999999995, 0.0, 0.0, 132.27000391623184, 0.04913262
"nruns=1000 cat=noerror fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.025, StatRejectNull, 1.0, 2500.76, 2500.760000000001, 0.0, 0.0, 1954.4720449267106, 0.014648749999999983
"nruns=1000 cat=fuzzPct fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.05, StatRejectNull, 1.0, 265.207, 265.20699999999977, 0.0, 0.0, 183.5981757834212, 0.03922778
"nruns=1000 cat=phantoms fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.05, StatRejectNull, 1.0, 375.618, 375.61800000000005, 0.0, 0.0, 370.89188192248156, 0.039251970000000004
"nruns=1000 cat=noerror fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.03, StatRejectNull, 1.0, 1332.296, 1332.2960000000026, 0.0, 0.0, 1140.9468587028935, 0.01956058000000002
"nruns=1000 cat=noerror fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.06, StatRejectNull, 1.0, 252.921, 252.9210000000001, 0.0, 0.0, 243.13098272124836, 0.04911137
"nruns=1000 cat=noerror fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.04, StatRejectNull, 1.0, 623.725, 623.7249999999989, 0.0, 0.0, 601.6571011589575, 0.029397790000000035
"nruns=1000 cat=fuzzPct fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.016, StatRejectNull, 1.0, 12114.135, 12114.134999999993, 0.0, 0.0, 8680.088376553262, 0.0057484299999999945
"nruns=1000 cat=oracle fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.02, StatRejectNull, 1.0, 2294.143, 2294.142999999999, 0.0, 0.0, 1735.4797741693787, 0.00969529000000001
"nruns=1000 cat=fuzzPct fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.08, StatRejectNull, 1.0, 129.444, 129.44400000000016, 0.0, 0.0, 81.02585305937853, 0.06879446999999987
"nruns=1000 cat=phantoms fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.06, StatRejectNull, 1.0, 260.572, 260.57200000000006, 0.0, 0.0, 247.12147785249257, 0.04908553999999991
"nruns=1000 cat=noerror fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.08, StatRejectNull, 1.0, 157.188, 157.188, 0.0, 0.0, 144.58504990489152, 0.06878265999999994
"nruns=1000 cat=oracle fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.08, StatRejectNull, 1.0, 117.58, 117.57999999999998, 0.0, 0.0, 57.97380097940794, 0.06880335000000003
"nruns=1000 cat=fuzzPct fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.03, StatRejectNull, 1.0, 839.972, 839.9720000000002, 0.0, 0.0, 639.478002136117, 0.019558959999999997
"nruns=1000 cat=phantoms fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 100000, 0.04, StatRejectNull, 1.0, 616.332, 616.3320000000007, 0.0, 0.0, 596.6696538085375, 0.029412860000000002
