parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.005, StatRejectNull, 1.0, 1188.0, 0.0, 0.0, 0.0, 0.0, 0.004999999999999893
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.008, StatRejectNull, 1.0, 585.7199999999997, 0.0, 0.0, 0.0, 239.12706162205905, 0.008000000000000007
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.008, StatRejectNull, 1.0, 227.32499999999987, 0.0, 0.0, 0.0, 69.19342002676267, 0.008000000000000007
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.001, StatRejectNull, 1.0, 1093.5950000000005, 0.0, 0.0, 0.0, 561.9800983798269, 9.999999999998899E-4
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.002, StatRejectNull, 1.0, 2934.0, 0.0, 0.0, 0.0, 0.0, 0.0020000000000000018
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.006, StatRejectNull, 1.0, 991.0, 0.0, 0.0, 0.0, 0.0, 0.006000000000000005
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.01, StatRejectNull, 1.0, 522.4450000000002, 0.0, 0.0, 0.0, 221.44018825633248, 0.010000000000000009
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.005, StatRejectNull, 1.0, 11019.974999999993, 0.0, 0.0, 0.0, 817.266788983255, 0.004999999999999893
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.003, StatRejectNull, 1.0, 939.7500000000001, 0.0, 0.0, 0.0, 471.3503659699439, 0.0029999999999998916
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.004, StatRejectNull, 1.0, 11558.959999999995, 0.0, 0.0, 0.0, 868.2385492478437, 0.0040000000000000036
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.002, StatRejectNull, 1.0, 988.9849999999998, 0.0, 0.0, 0.0, 515.3320335230483, 0.0020000000000000018
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.004, StatRejectNull, 1.0, 835.015, 0.0, 0.0, 0.0, 391.6819306210079, 0.0040000000000000036
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.006, StatRejectNull, 1.0, 242.20000000000005, 0.0, 0.0, 0.0, 73.97094024006996, 0.006000000000000005
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.003, StatRejectNull, 1.0, 1969.0, 0.0, 0.0, 0.0, 0.0, 0.0029999999999998916
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.012, StatRejectNull, 1.0, 24848.329999999994, 0.0, 0.0, 0.0, 9253.368672062086, 0.01200000000000001
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13118.945, 0.0, 0.0, 0.0, 7306.419539143303, 0.020000000000000018
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.03, StatRejectNull, 1.0, 7538.990000000005, 0.0, 0.0, 0.0, 4806.401114128949, 0.030000000000000172
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.016, StatRejectNull, 1.0, 18424.339999999997, 0.0, 0.0, 0.0, 9035.231231374215, 0.016000000000000014
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.05, StatRejectNull, 1.0, 2681.2800000000016, 0.0, 0.0, 0.0, 2019.0600861787145, 0.050000000000000044
