parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 329.1499999999999, 0.0, 0.0, 0.0, 99.12843941069586, 0.020000000000000018
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.012, StatRejectNull, 1.0, 470.75999999999993, 0.0, 0.0, 0.0, 180.2677519691195, 0.01200000000000001
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.016, StatRejectNull, 1.0, 172.25000000000003, 0.0, 0.0, 0.0, 42.49597039720355, 0.016000000000000014
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 298.0, 0.0, 0.0, 0.0, 0.0, 0.020000000000000018
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.03, StatRejectNull, 1.0, 121.81, 0.0, 0.0, 0.0, 25.963703510863, 0.030000000000000096
"nruns=100 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.05, StatRejectNull, 1.0, 2905.6399999999994, 0.0, 0.0, 0.0, 2224.977934811938, 0.04999999999999991
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.03, StatRejectNull, 1.0, 231.36000000000004, 0.0, 0.0, 0.0, 62.67990427561293, 0.030000000000000096
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.03, StatRejectNull, 1.0, 198.0, 0.0, 0.0, 0.0, 0.0, 0.030000000000000096
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.0, 149.0, 0.0, 0.0, 0.0, 0.0, 0.040000000000000036
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.016, StatRejectNull, 1.0, 377.36, 0.0, 0.0, 0.0, 126.4764420751944, 0.016000000000000014
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 2920.1899999999982, 0.0, 0.0, 0.0, 246.70264266926688, 0.040000000000000036
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 159.12000000000003, 0.0, 0.0, 0.0, 37.81144800189487, 0.020000000000000018
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 106.42999999999999, 0.0, 0.0, 0.0, 19.931510228780958, 0.040000000000000036
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.016, StatRejectNull, 1.0, 6626.1100000000015, 0.0, 0.0, 0.0, 586.019929609907, 0.016000000000000014
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5634.810000000002, 0.0, 0.0, 0.0, 401.3263932262618, 0.020000000000000018
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.06, StatRejectNull, 1.0, 99.0, 0.0, 0.0, 0.0, 0.0, 0.06000000000000019
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.03, StatRejectNull, 1.0, 3930.9299999999994, 0.0, 0.0, 0.0, 322.3533544109631, 0.030000000000000096
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 166.64000000000007, 0.0, 0.0, 0.0, 46.491616448559846, 0.040000000000000036
"nruns=100 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.07, StatRejectNull, 1.0, 1511.5300000000007, 0.0, 0.0, 0.0, 1078.7688395110417, 0.07000000000000023
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.05, StatRejectNull, 1.0, 2216.1200000000013, 0.0, 0.0, 0.0, 197.50338123687908, 0.04999999999999991
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.06, StatRejectNull, 1.0, 1758.7200000000003, 0.0, 0.0, 0.0, 131.01794380923548, 0.06000000000000019
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.05, StatRejectNull, 1.0, 119.0, 0.0, 0.0, 0.0, 0.0, 0.04999999999999991
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.05, StatRejectNull, 1.0, 130.23999999999995, 0.0, 0.0, 0.0, 32.025027712712436, 0.04999999999999991
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.07, StatRejectNull, 1.0, 85.0, 0.0, 0.0, 0.0, 0.0, 0.07000000000000023
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.07, StatRejectNull, 1.0, 89.72000000000001, 0.0, 0.0, 0.0, 17.19481317141888, 0.07000000000000023
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.05, StatRejectNull, 1.0, 90.05, 0.0, 0.0, 0.0, 14.936113952430869, 0.04999999999999991
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.06, StatRejectNull, 1.0, 77.45999999999998, 0.0, 0.0, 0.0, 13.764752086398069, 0.06000000000000019
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.06, StatRejectNull, 1.0, 108.49999999999996, 0.0, 0.0, 0.0, 25.272712557222654, 0.06000000000000019
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.07, StatRejectNull, 1.0, 69.43000000000002, 0.0, 0.0, 0.0, 10.921771834276711, 0.07000000000000023
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.07, StatRejectNull, 1.0, 1402.29, 0.0, 0.0, 0.0, 103.11268544655402, 0.07000000000000023
"nruns=100 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.08, StatRejectNull, 1.0, 1140.8500000000006, 0.0, 0.0, 0.0, 841.4769441285958, 0.08000000000000007
"nruns=100 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.1, StatRejectNull, 1.0, 693.8099999999998, 0.0, 0.0, 0.0, 478.61326130812546, 0.09999999999999983
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.08, StatRejectNull, 1.0, 74.0, 0.0, 0.0, 0.0, 0.0, 0.08000000000000007
"nruns=100 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.1, StatRejectNull, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.09999999999999983
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.08, StatRejectNull, 1.0, 1161.8200000000002, 0.0, 0.0, 0.0, 71.05200630524098, 0.08000000000000007
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.08, StatRejectNull, 1.0, 80.90000000000003, 0.0, 0.0, 0.0, 14.196126232180383, 0.08000000000000007
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.08, StatRejectNull, 1.0, 62.81000000000001, 0.0, 0.0, 0.0, 8.648346662802087, 0.08000000000000007
"nruns=100.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.1, StatRejectNull, 1.0, 51.66999999999999, 0.0, 0.0, 0.0, 6.98291486415236, 0.09999999999999983
"nruns=100.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.1, StatRejectNull, 1.0, 827.2599999999999, 0.0, 0.0, 0.0, 51.78100423900641, 0.09999999999999983
"nruns=100.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.1, StatRejectNull, 1.0, 64.03, 0.0, 0.0, 0.0, 9.851350161272313, 0.09999999999999983
