parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=100.0 fuzzPct=0.0025 mvrsFuzzPct=0.0025 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 15021.480000000001, 0.0, 0.0, 0.0, 7799.234120706982, 0.019950199999999998
"nruns=100.0 fuzzPct=0.005 mvrsFuzzPct=0.005 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 14664.96, 0.0, 0.0, 0.0, 7405.434427391819, 0.019862399999999992
"nruns=100.0 fuzzPct=0.0075 mvrsFuzzPct=0.0075 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 14062.830000000005, 0.0, 0.0, 0.0, 7806.361125460441, 0.01970259999999999
"nruns=100.0 fuzzPct=0.0 mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 298.0, 0.0, 0.0, 0.0, 0.0, 0.020000000000000018
"nruns=100.0 fuzzPct=0.001 mvrsFuzzPct=0.001 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13995.240000000003, 0.0, 0.0, 0.0, 6648.4434510943975, 0.019988799999999994
"nruns=100.0 fuzzPct=0.0 mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13483.199999999995, 0.0, 0.0, 0.0, 7096.644547953632, 0.020000000000000018
"nruns=100.0 fuzzPct=0.005 mvrsFuzzPct=0.005 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 474.8699999999999, 0.0, 0.0, 0.0, 280.3007904020251, 0.0198466
"nruns=100 fuzzPct=0.0 cvrPercent=83% mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 7281.98, 0.0, 0.0, 0.0, 6209.485766116225, 0.020000000000000018
"nruns=100 fuzzPct=0.0 cvrPercent=75% mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 11256.760000000004, 0.0, 0.0, 0.0, 8068.704689254651, 0.020000000000000018
"nruns=100.0 fuzzPct=0.001 mvrsFuzzPct=0.001 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 339.14000000000004, 0.0, 0.0, 0.0, 159.267574854394, 0.019965800000000006
"nruns=100.0 fuzzPct=0.0025 mvrsFuzzPct=0.0025 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 373.19, 0.0, 0.0, 0.0, 212.2329236946992, 0.01997620000000001
"nruns=100 fuzzPct=0.0 cvrPercent=50% mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 21349.170000000006, 0.0, 0.0, 0.0, 10391.870097393443, 0.020000000000000018
"nruns=100 fuzzPct=0.0 cvrPercent=96% mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 1560.0, 0.0, 0.0, 0.0, 0.0, 0.020000000000000018
"nruns=100 fuzzPct=0.0 cvrPercent=90% mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 3901.050000000001, 0.0, 0.0, 0.0, 3114.867590685036, 0.020000000000000018
"nruns=100.0 fuzzPct=0.0075 mvrsFuzzPct=0.0075 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 577.98, 0.0, 0.0, 0.0, 454.74907322610346, 0.019802599999999997
"nruns=100 fuzzPct=0.0025 cvrPercent=75% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 10519.750000000002, 0.0, 0.0, 0.0, 7684.792760218063, 0.01992559999999999
"nruns=100 fuzzPct=0.0025 cvrPercent=83% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 7777.2300000000005, 0.0, 0.0, 0.0, 5872.925447943298, 0.019903400000000005
"nruns=100 fuzzPct=0.005 cvrPercent=83% mvrsFuzzPct=0.005 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 8241.08, 0.0, 0.0, 0.0, 6286.646897480407, 0.019809799999999995
"nruns=100 fuzzPct=0.0025 cvrPercent=96% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 1781.18, 0.0, 0.0, 0.0, 1155.7968366456103, 0.019871
"nruns=100 fuzzPct=0.001 cvrPercent=50% mvrsFuzzPct=0.001 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 19921.940000000006, 0.0, 0.0, 0.0, 10675.574534253416, 0.019981799999999984
"nruns=100 fuzzPct=0.0075 cvrPercent=90% mvrsFuzzPct=0.0075 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5912.779999999998, 0.0, 0.0, 0.0, 5130.785087255165, 0.019788399999999998
"nruns=100.0 fuzzPct=0.0 mvrsFuzzPct=0.0 auditType=4.0 ", 50000, 0.02022, StatRejectNull, 1.0, 282.2099999999999, 0.0, 0.0, 0.0, 10.919061314966603, 0.02114820000000001
"nruns=100.0 fuzzPct=0.001 mvrsFuzzPct=0.001 auditType=4.0 ", 50000, 0.02008, StatRejectNull, 1.0, 282.88000000000005, 0.0, 0.0, 0.0, 19.965109566441154, 0.02120679999999999
