parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=100 fuzzPct=0.0025 cvrPercent=83% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1224.73, 0.0, 0.0, 0.0, 1301.8506277987499, 0.039850199999999995
"nruns=100 fuzzPct=0.005 cvrPercent=50% mvrsFuzzPct=0.005 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 4941.429999999999, 0.0, 0.0, 0.0, 4457.1954102439795, 0.0397318
"nruns=100 fuzzPct=0.005 cvrPercent=96% mvrsFuzzPct=0.005 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 390.75, 0.0, 0.0, 0.0, 224.7895627025419, 0.03969039999999999
"nruns=100 fuzzPct=0.001 cvrPercent=90% mvrsFuzzPct=0.001 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 587.4599999999997, 0.0, 0.0, 0.0, 409.3398446279082, 0.03996080000000001
"nruns=100 fuzzPct=0.0025 cvrPercent=75% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1884.7700000000002, 0.0, 0.0, 0.0, 2284.6395595585755, 0.039846200000000005
"nruns=100 fuzzPct=0.0075 cvrPercent=50% mvrsFuzzPct=0.0075 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 6031.729999999999, 0.0, 0.0, 0.0, 4213.662152700427, 0.0394918
"nruns=100 fuzzPct=0.0075 cvrPercent=90% mvrsFuzzPct=0.0075 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 704.0999999999999, 0.0, 0.0, 0.0, 561.3294309048832, 0.03952740000000002
"nruns=100 fuzzPct=0.0075 cvrPercent=75% mvrsFuzzPct=0.0075 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 2720.7999999999997, 0.0, 0.0, 0.0, 2401.3315764383733, 0.03955160000000001
"nruns=100.0 fuzzPct=0.005 mvrsFuzzPct=0.005 auditType=4.0 ", 50000, 0.04072, StatRejectNull, 1.0, 161.12999999999997, 0.0, 0.0, 0.0, 61.51628321022003, 0.04092040000000001
"nruns=100 fuzzPct=0.0025 cvrPercent=50% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 5110.349999999999, 0.0, 0.0, 0.0, 4266.503768602578, 0.039884199999999974
"nruns=100.0 fuzzPct=0.0075 mvrsFuzzPct=0.0075 auditType=4.0 ", 50000, 0.04116, StatRejectNull, 1.0, 154.20000000000005, 0.0, 0.0, 0.0, 41.49385496672971, 0.0409904
"nruns=100.0 fuzzPct=0.001 mvrsFuzzPct=0.001 auditType=4.0 ", 50000, 0.0416, StatRejectNull, 1.0, 149.15999999999994, 0.0, 0.0, 0.0, 33.20593922779478, 0.041059
"nruns=100.0 fuzzPct=0.0025 mvrsFuzzPct=0.0025 auditType=4.0 ", 50000, 0.04002, StatRejectNull, 1.0, 152.39000000000004, 0.0, 0.0, 0.0, 42.41978194191951, 0.0409322
