parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200 fuzzPct=0.0075 cvrPercent=50% mvrsFuzzPct=0.0075 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2644.575, 0.0, 0.0, 0.0, 2231.8374009714507, 0.019812699999999996
"nruns=200 fuzzPct=0.001 cvrPercent=5% mvrsFuzzPct=0.001 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 1635.6249999999995, 0.0, 0.0, 0.0, 411.8160443389742, 0.01998179999999999
"nruns=200 fuzzPct=0.001 cvrPercent=95% mvrsFuzzPct=0.001 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 1783.105, 0.0, 0.0, 0.0, 1077.2920142537957, 0.019965500000000014
"nruns=200 fuzzPct=0.005 cvrPercent=5% mvrsFuzzPct=0.005 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2366.6700000000005, 0.0, 0.0, 0.0, 1967.523850198518, 0.019842400000000003
"nruns=200 fuzzPct=0.0075 cvrPercent=99% mvrsFuzzPct=0.0075 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2543.045, 0.0, 0.0, 0.0, 2277.7665470752268, 0.019763999999999993
"nruns=200 fuzzPct=0.0025 cvrPercent=95% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 1879.5600000000004, 0.0, 0.0, 0.0, 1257.5879994656436, 0.019927399999999998
"nruns=200 fuzzPct=0.005 cvrPercent=80% mvrsFuzzPct=0.005 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2287.849999999999, 0.0, 0.0, 0.0, 2057.1822907802793, 0.019842
"nruns=200 fuzzPct=0.0025 cvrPercent=5% mvrsFuzzPct=0.0025 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2018.7299999999993, 0.0, 0.0, 0.0, 1443.7605712513416, 0.019925199999999997
"nruns=200.0 fuzzPct=0.0 mvrsFuzzPct=0.0 auditType=4.0 ", 50000, 0.023, StatRejectNull, 1.0, 282.6400000000001, 0.0, 0.0, 0.0, 11.915972473952767, 0.0211227
"nruns=200.0 fuzzPct=0.005 mvrsFuzzPct=0.005 auditType=4.0 ", 50000, 0.02082, StatRejectNull, 1.0, 308.81000000000006, 0.0, 0.0, 0.0, 94.80344877693007, 0.02106799999999998
"nruns=200.0 fuzzPct=0.001 mvrsFuzzPct=0.001 auditType=4.0 ", 50000, 0.02004, StatRejectNull, 1.0, 288.5400000000002, 0.0, 0.0, 0.0, 50.01398204502417, 0.02110979999999999
"nruns=200.0 fuzzPct=0.0025 mvrsFuzzPct=0.0025 auditType=4.0 ", 50000, 0.0211, StatRejectNull, 1.0, 299.455, 0.0, 0.0, 0.0, 82.59508444816798, 0.0209703
"nruns=200.0 fuzzPct=0.0075 mvrsFuzzPct=0.0075 auditType=4.0 ", 50000, 0.02022, StatRejectNull, 1.0, 346.8749999999999, 0.0, 0.0, 0.0, 141.83497232699702, 0.02092209999999999
"nruns=200.0 fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13638.370000000006, 0.0, 0.0, 0.0, 7751.892338203621, 0.019737700000000018
"nruns=200.0 fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 664.1050000000002, 0.0, 0.0, 0.0, 451.3020761917676, 0.01963620000000001
"nruns=200.0 fuzzPct=0.02 mvrsFuzzPct=0.02 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13322.640000000005, 0.0, 0.0, 0.0, 7451.56546105582, 0.019324200000000003
"nruns=200.0 fuzzPct=0.03 mvrsFuzzPct=0.03 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13253.779999999995, 0.0, 0.0, 0.0, 8206.140160977022, 0.0192215
"nruns=200 fuzzPct=0.01 cvrPercent=50% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2768.6800000000003, 0.0, 0.0, 0.0, 2662.1743420745374, 0.01968559999999999
"nruns=200 fuzzPct=0.01 cvrPercent=5% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2936.314999999999, 0.0, 0.0, 0.0, 2742.045715478683, 0.01972700000000001
"nruns=200 fuzzPct=0.01 cvrPercent=95% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2737.7949999999996, 0.0, 0.0, 0.0, 2567.4875097992194, 0.019649599999999996
"nruns=200 fuzzPct=0.01 cvrPercent=99% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 3201.7099999999973, 0.0, 0.0, 0.0, 3280.4304863691277, 0.019628100000000002
"nruns=200.0 fuzzPct=0.05 mvrsFuzzPct=0.05 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 14875.254999999997, 0.0, 0.0, 0.0, 8383.183564730938, 0.018444799999999994
