parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 14086.645, 0.0, 0.0, 0.0, 7875.421057249893, 0.020000000000000018
"nruns=200 cat=poll mvrsFuzzPct=0.003 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13631.115, 0.0, 0.0, 0.0, 7885.181275137246, 0.019927799999999992
"nruns=200 cat=poll mvrsFuzzPct=0.001 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 12914.324999999997, 0.0, 0.0, 0.0, 7385.506200618546, 0.01996599999999998
"nruns=200 cat=poll mvrsFuzzPct=1.0E-4 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 14152.900000000003, 0.0, 0.0, 0.0, 7659.071649358034, 0.019996400000000004
"nruns=200 cat=poll mvrsFuzzPct=3.0E-4 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 12838.104999999998, 0.0, 0.0, 0.0, 7349.599453301858, 0.019987800000000003
"nruns=200 cat=poll mvrsFuzzPct=0.0075 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13606.780000000004, 0.0, 0.0, 0.0, 7520.167627227468, 0.01975909999999999
"nruns=200 cat=poll mvrsFuzzPct=0.01 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13239.600000000002, 0.0, 0.0, 0.0, 7512.015747454211, 0.0197037
"nruns=200 cat=poll mvrsFuzzPct=0.005 auditType=2.0 ", 50000, 0.02, StatRejectNull, 1.0, 13872.56000000001, 0.0, 0.0, 0.0, 7801.563312336828, 0.019889299999999985
"nruns=200.0 cat=reportedMean mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5574.569999999999, 0.0, 0.0, 0.0, 472.93686164222805, 0.020000000000000018
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 298.0, 0.0, 0.0, 0.0, 0.0, 0.020000000000000018
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 157.5100000000001, 0.0, 0.0, 0.0, 35.184370109467636, 0.020000000000000018
