parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=10.0 Nb=20000.0 cat=pollingWithStyles mvrsFuzzPct=0.0 auditType=2.0 ", 10000, 0.01, StatRejectNull, 1.2, 7064.0, 0.0, 9510.0, 0.0, 2635.5613064392946, 0.0
"nruns=10.0 Nb=20000.0 cat=pollingNoStyles mvrsFuzzPct=0.0 auditType=2.0 ", 10000, 0.1, StatRejectNull, 1.4, 1016.3, 0.0, 2852.4, 0.0, 596.2598510716615, 0.0
"nruns=10.0 cat=clcaNoStyles mvrsFuzzPct=0.0 auditType=3.0 ", 10000, 0.15, StatRejectNull, 1.0, 39.0, 0.0, 78.0, 0.0, 0.0, 0.0
"nruns=10.0 Nb=20000.0 cat=pollingNoStyles mvrsFuzzPct=0.0 auditType=2.0 ", 10000, 0.04, StatRejectNull, 1.3, 3631.5000000000005, 0.0, 10835.4, 0.0, 1552.3810260371004, 0.0
"nruns=10.0 cat=clcaNoStyles mvrsFuzzPct=0.0 auditType=3.0 ", 10000, 0.01, StatRejectNull, 1.0, 582.0, 0.0, 1164.0, 0.0, 0.0, 0.0
"nruns=10.0 Nb=20000.0 cat=pollingNoStyles mvrsFuzzPct=0.0 auditType=2.0 ", 10000, 0.03, StatRejectNull, 1.1, 4005.0, 0.0, 13310.4, 0.0, 1469.3255595680625, 0.0
"nruns=10.0 Nb=20000.0 cat=pollingNoStyles mvrsFuzzPct=0.0 auditType=2.0 ", 10000, 0.2, StatRejectNull, 1.4, 198.99999999999997, 0.0, 683.6, 0.0, 126.59936808689054, 0.0
"nruns=10.0 cat=clcaNoStyles mvrsFuzzPct=0.0 auditType=3.0 ", 10000, 0.2, StatRejectNull, 3.0, 29.0, 0.0, 72.0, 0.0, 0.0, 0.0
"nruns=10.0 cat=clcaNoStyles mvrsFuzzPct=0.0 auditType=3.0 ", 10000, 0.05, StatRejectNull, 3.0, 118.0, 0.0, 295.0, 0.0, 0.0, 0.0
"nruns=10.0 Nb=20000.0 cat=pollingNoStyles mvrsFuzzPct=0.0 auditType=2.0 ", 10000, 0.02, StatRejectNull, 1.3, 5332.9, 0.0, 17223.4, 0.0, 2930.061414032136, 0.0
"nruns=10.0 cat=clcaNoStyles mvrsFuzzPct=0.0 auditType=3.0 ", 10000, 0.1, StatRejectNull, 3.0, 59.0, 0.0, 147.0, 0.0, 0.0, 0.0
"nruns=10.0 cat=clcaNoStyles mvrsFuzzPct=0.0 auditType=3.0 ", 10000, 0.08, StatRejectNull, 3.0, 74.0, 0.0, 185.0, 0.0, 0.0, 0.0
"nruns=10.0 Nb=20000.0 cat=pollingNoStyles mvrsFuzzPct=0.0 auditType=2.0 ", 10000, 0.01, StatRejectNull, 1.2, 8907.4, 0.0, 18981.8, 0.0, 596.2563542638351, 0.0
"nruns=10.0 cat=clcaNoStyles mvrsFuzzPct=0.0 auditType=3.0 ", 10000, 0.03, StatRejectNull, 3.0, 197.0, 0.0, 492.0, 0.0, 0.0, 0.0
